1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FEDERAL FACILITY,19. INDUSTRY SECTOR CODE,20. INDUSTRY SECTOR,21. PRIMARY SIC,22. SIC 2,23. SIC 3,24. SIC 4,25. SIC 5,26. SIC 6,27. PRIMARY NAICS,28. NAICS 2,29. NAICS 3,30. NAICS 4,31. NAICS 5,32. NAICS 6,33. DOC_CTRL_NUM,34. CHEMICAL,35. ELEMENTAL METAL INCLUDED,36. TRI CHEMICAL/COMPOUND ID,37. CAS#,38. SRS ID,39. CLEAN AIR ACT CHEMICAL,40. CLASSIFICATION,41. METAL,42. METAL CATEGORY,43. CARCINOGEN,44. PFAS,45. FORM TYPE,46. UNIT OF MEASURE,47. 5.1 - FUGITIVE AIR,48. 5.2 - STACK AIR,49. 5.3 - WATER,50. 5.4 - UNDERGROUND,51. 5.4.1 - UNDERGROUND CL I,52. 5.4.2 - UNDERGROUND C II-V,53. 5.5.1 - LANDFILLS,54. 5.5.1A - RCRA C LANDFILL,55. 5.5.1B - OTHER LANDFILLS,56. 5.5.2 - LAND TREATMENT,57. 5.5.3 - SURFACE IMPNDMNT,58. 5.5.3A - RCRA SURFACE IM,59. 5.5.3B - OTHER SURFACE I,60. 5.5.4 - OTHER DISPOSAL,61. ON-SITE RELEASE TOTAL,62. 6.1 - POTW - TRNS RLSE,63. 6.1 - POTW - TRNS TRT,64. POTW - TOTAL TRANSFERS,65. 6.2 - M10,66. 6.2 - M41,67. 6.2 - M62,68. 6.2 - M40 METAL,69. 6.2 - M61 METAL,70. 6.2 - M71,71. 6.2 - M81,72. 6.2 - M82,73. 6.2 - M72,74. 6.2 - M63,75. 6.2 - M66,76. 6.2 - M67,77. 6.2 - M64,78. 6.2 - M65,79. 6.2 - M73,80. 6.2 - M79,81. 6.2 - M90,82. 6.2 - M94,83. 6.2 - M99,84. OFF-SITE RELEASE TOTAL,85. 6.2 - M20,86. 6.2 - M24,87. 6.2 - M26,88. 6.2 - M28,89 6.2 - M93,90. OFF-SITE RECYCLED TOTAL,91. 6.2 - M56,92. 6.2 - M92,93. OFF-SITE ENERGY RECOVERY T,94. 6.2 - M40 NON-METAL,95. 6.2 - M50,96. 6.2 - M54,97. 6.2 - M61 NON-METAL,98. 6.2 - M69,99. 6.2 - M95,100. OFF-SITE TREATED TOTAL,101. 6.2 - UNCLASSIFIED,102. 6.2 - TOTAL TRANSFER,103. TOTAL RELEASES,104. 8.1 - RELEASES,105. 8.1A - ON-SITE CONTAINED,106. 8.1B - ON-SITE OTHER ,107. 8.1C - OFF-SITE CONTAIN,108. 8.1D - OFF-SITE OTHER R,109. 8.2 - ENERGY RECOVER ON,110. 8.3 - ENERGY RECOVER OF,111. 8.4 - RECYCLING ON SITE,112. 8.5 - RECYCLING OFF SIT,113. 8.6 - TREATMENT ON SITE,114. 8.7 - TREATMENT OFF SITE,115. PRODUCTION WSTE (8.1-8.7),116. 8.8 - ONE-TIME RELEASE,117. PROD_RATIO_OR_ ACTIVITY,118. 8.9 - PRODUCTION RATIO
"2020","92022MTKNC790GR","110000478563","SENIOR AEROSPACE KETEMA DIV","790 GREENFIELD DR","EL CAJON","SAN DIEGO","CA","92021","","","32.81332","-116.95272","NAD83","SENIOR OPERATIONS PLC","106944788","SENIOR OPERATIONS PLC","NO","336","Transportation Equipment","","","","","","","","","","","","","1320219239769","Chromium","NO","0007440473","7440-47-3","150060","YES","TRI","YES","1","NO","NO","R","Pounds","0",".16","0","0","0","0","0","0","0","0","0","0","0","0",".16","0","0","0","0","111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","111","111.16","0","0",".16","0","111","0","0","0","0","0","0","111.16","","PRODUCTION","1"
"2020","92022MTKNC790GR","110000478563","SENIOR AEROSPACE KETEMA DIV","790 GREENFIELD DR","EL CAJON","SAN DIEGO","CA","92021","","","32.81332","-116.95272","NAD83","SENIOR OPERATIONS PLC","106944788","SENIOR OPERATIONS PLC","NO","336","Transportation Equipment","","","","","","","","","","","","","1320219239833","Nickel","NO","0007440020","7440-02-0","149674","YES","TRI","YES","1","YES","NO","R","Pounds","0",".11","0","0","0","0","0","0","0","0","0","0","0","0",".11","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","401.11","0","0",".11","0","401","0","0","0","0","0","0","401.11","","PRODUCTION","1"
"2020","92022MTKNC790GR","110000478563","SENIOR AEROSPACE KETEMA DIV","790 GREENFIELD DR","EL CAJON","SAN DIEGO","CA","92021","","","32.81332","-116.95272","NAD83","SENIOR OPERATIONS PLC","106944788","SENIOR OPERATIONS PLC","NO","336","Transportation Equipment","","","","","","","","","","","","","1320219239807","Lead","NO","0007439921","7439-92-1","149583","YES","PBT","YES","1","YES","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","656","0","0","0","656","0","0","0","0","0","0","0","0","0","0","0","656","0","0","0","0","0","0","0","0","0","656","0","0","656","","PRODUCTION","1"
"2020","91719SBTTR1675S","110000862371","US BATTERY MFG CO","1675 SAMPSON AVE","CORONA","RIVERSIDE","CA","92879","","","33.87882","-117.53458","NAD83","PALOS VERDES BUILDING CORP","047432877","PALOS VERDES BUILDING CORP","NO","335","Electrical Equipment","","","","","","","","","","","","","1320219342906","Lead compounds","NO","N420","N420","650002","YES","PBT","YES","1","NO","NO","R","Pounds","4.88","0",".8","0","0","0","0","0","0","0","0","0","0","0","5.68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","550000","0","0","0","550000","0","0","0","0","0","0","0","0","0","0","0","550000","5.68","0","0","5.68","0","0","0","0","0","550000","0","0","550005.68","","PRODUCTION",".97"
"2020","95340PCFCR2400C","110000485207","GREIF PACKAGING LLC","2400 COOPER AVE","MERCED","MERCED","CA","95348","","","37.31634","-120.51314","NAD83","GREIF INC","004282661","GREIF INC","NO","332","Fabricated Metals","","","","","","","","","","","","","1320219147891","Certain glycol ethers","NO","N230","N230","649541","YES","TRI","NO","0","NO","NO","R","Pounds","0","1446","0","0","0","0","0","0","0","0","0","0","0","0","1446","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9387","0","0","0","0","0","0","9387","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9387","10833","0","0","1446","9387","0","0","0","0","0","27480","0","38313","","PRODUCTION","1.5"
"2020","90220TCHMR18420","110002787770","TECHMER PM LLC","18420 S LAUREL PARK RD","RANCHO DOMINGUEZ","LOS ANGELES","CA","90220","","","33.86342","-118.21956","NAD83","TECHMER PM LLC","148474216","TECHMER PM LLC","NO","325","Chemicals","","","","","","","","","","","","","1320219336346","Antimony compounds","NO","N010","N010","649921","YES","TRI","YES","1","NO","NO","A","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"2020","90220TCHMR18420","110002787770","TECHMER PM LLC","18420 S LAUREL PARK RD","RANCHO DOMINGUEZ","LOS ANGELES","CA","90220","","","33.86342","-118.21956","NAD83","TECHMER PM LLC","148474216","TECHMER PM LLC","NO","325","Chemicals","","","","","","","","","","","","","1320219336385","Lead compounds","NO","N420","N420","650002","YES","PBT","YES","1","NO","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","PRODUCTION",".65"
"2020","93631GRDNN11535","110017432740","GUARDIAN INDUSTRIES LLC","11535 E MOUNTAIN VIEW AVE","KINGSBURG","FRESNO","CA","93631","","","36.54681","-119.58144","NAD83","KOCH INDUSTRIES INC","006944334","KOCH INDUSTRIES INC","NO","327","Nonmetallic Mineral Product","","","","","","","","","","","","","1320218882759","Ammonia","NO","0007664417","7664-41-7","152389","NO","TRI","NO","0","NO","NO","R","Pounds","0","1783","0","0","0","0","0","0","0","0","0","0","0","0","1783","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1783","0","0","1783","0","0","0","0","0","0","0","0","1783","","PRODUCTION","1.03"
"2020","93631GRDNN11535","110017432740","GUARDIAN INDUSTRIES LLC","11535 E MOUNTAIN VIEW AVE","KINGSBURG","FRESNO","CA","93631","","","36.54681","-119.58144","NAD83","KOCH INDUSTRIES INC","006944334","KOCH INDUSTRIES INC","NO","327","Nonmetallic Mineral Product","","","","","","","","","","","","","1320218882761","Lead  And Lead Compounds","YES","N420","N420","650002","YES","PBT","YES","1","NO","NO","R","Pounds",".02","3.51","0","0","0","0","0","0","0","0","0","0","0","0","3.53","0","0","0","0",".05","0","0","0","0","0","0","0","0","0","0","1.3","10.5","0","0","0","0","0","11.85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.85","15.38","0","0","3.53","11.8",".05","0","0","0","0","0","0","15.38","","PRODUCTION","1.03"
"2020","9261WTTCNN56TEC","110066953675","ITT CANNON LLC","56 TECHNOLOGY DR","IRVINE","ORANGE","CA","92618","","","33.65695","-117.73961","NAD83","ITT INC","878092485","ITT CORP","NO","334","Computers and Electronic Products","","","","","","","","","","","","","1320218748390","Lead","NO","0007439921","7439-92-1","149583","YES","PBT","YES","1","YES","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.2","0","0","0","18.865","0","115.065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","115.065","115.065","0","0","0","96.2","18.865","0","0","0","0","0","0","115.065","","PRODUCTION",".96"
"2020","92631FVRTF1901V","110000495651","SCHREIBER FOODS INC","1901 VIA BURTON","FULLERTON","ORANGE","CA","92831","","","33.85638","-117.89476","NAD83","SCHREIBER FOODS INC","002812865","SCHREIBER FOODS INC","NO","311","Food","","","","","","","","","","","","","1320218655076","Nitric acid","NO","0007697372","7697-37-2","152686","NO","TRI","NO","0","NO","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","17742","5","17747","","PRODUCTION",".8"
"2020","92106SNVYN140SY","110000912521","US NAVAL SUBMARINE BASE SAN DIEGO","140 SYLVESTER RD","SAN DIEGO","SAN DIEGO","CA","92106","","","32.686011","-117.239742","NAD83","US DEPARTMENT OF DEFENSE","NA","US DEPARTMENT OF DEFENSE","YES","999","Other","","","","","","","","","","","","","1320219111844","Xylene (mixed isomers)","NO","0001330207","1330-20-7","84970","YES","TRI","NO","0","NO","NO","R","Pounds","98","1500","0","0","0","0","0","0","0","0","0","0","0","0","1598","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","50","0","0","0","0","0","50","0","0","8100","0","0","8100","0","0","0","0","0","0","0","0","0","6","0","8156","1648","0","0","1598","50","0","0","0","0","8100","0","3","9751","3","PRODUCTION",".73"
"2020","92106SNVYN140SY","110000912521","US NAVAL SUBMARINE BASE SAN DIEGO","140 SYLVESTER RD","SAN DIEGO","SAN DIEGO","CA","92106","","","32.686011","-117.239742","NAD83","US DEPARTMENT OF DEFENSE","NA","US DEPARTMENT OF DEFENSE","YES","999","Other","","","","","","","","","","","","","1320219111857","Lead","NO","0007439921","7439-92-1","149583","YES","PBT","YES","1","YES","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","414","0","0","0","0","0","414","0","0","0","0","2524","2524","0","0","0","0","0","0","0","0","0","0","0","2938","414","0","0","0","414","0","0","0","0","2524","0","0","2938","","ACTIVITY",".68"
"2020","9170WLNDSY76NGE","110038858787","LINDSEY MANUFACTURING CO","760 N GEORGIA AVE","AZUSA","LOS ANGELES","CA","91702","","","34.13519","-117.91834","NAD83","NA","","NA","NO","332","Fabricated Metals","","","","","","","","","","","","","1320218671651","Styrene","NO","0000100425","100-42-5","19414","YES","TRI","NO","0","YES","NO","R","Pounds","250","0","0","0","0","0","0","0","0","0","0","0","0","0","250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","250","0","0","250","0","0","0","0","0","0","0","0","250","","PRODUCTION","1"
"2020","92106SNVYN140SY","110000912521","US NAVAL SUBMARINE BASE SAN DIEGO","140 SYLVESTER RD","SAN DIEGO","SAN DIEGO","CA","92106","","","32.686011","-117.239742","NAD83","US DEPARTMENT OF DEFENSE","NA","US DEPARTMENT OF DEFENSE","YES","999","Other","","","","","","","","","","","","","1320219111832","Naphthalene","NO","0000091203","91-20-3","13326","YES","TRI","NO","0","YES","NO","R","Pounds","160","77","0","0","0","0","0","0","0","0","0","0","0","0","237","6","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","42","0","0","0","0","0","48","0","0","7900","0","0","7900","0","0","0","0","0","0","0","0","0","0","0","7948","285","0","0","237","42","4.4","0","0","0","7900","0","0","8183.4","1.6","PRODUCTION",".58"
"2020","92106SNVYN140SY","110000912521","US NAVAL SUBMARINE BASE SAN DIEGO","140 SYLVESTER RD","SAN DIEGO","SAN DIEGO","CA","92106","","","32.686011","-117.239742","NAD83","US DEPARTMENT OF DEFENSE","NA","US DEPARTMENT OF DEFENSE","YES","999","Other","","","","","","","","","","","","","1320219111820","Lead","NO","0007439921","7439-92-1","149583","YES","PBT","YES","1","YES","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".1","0",".1","0","0","0","0","0","0","0","0","0","0","0","0","0",".1","0","0","0","0","0",".2","0","0",".2","0","0",".2","0","0","0","0","0","0","0","0","0","0","0",".4",".2","0","0","0",".1",".1","0","0","0",".2","0","0",".4","0","ACTIVITY","1"
"2020","95351FSTRF415KA","110000485234","CRYSTAL CREAMERY INC.","415 KANSAS AVE","MODESTO","STANISLAUS","CA","95351","","","37.64635","-121.01188","NAD83","CRYSTAL CREAMERY INC.","051675197","","NO","311","Food","","","","","","","","","","","","","1320219333010","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","NO","N511","N511","649616","NO","TRI","NO","0","NO","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","156714.4","156714.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","156714.4","0","156714.4","0","0","0","0","0","0","0","0","0","0","0","156714.4","156714.4","","ACTIVITY","1.35"
"2020","95351FSTRF415KA","110000485234","CRYSTAL CREAMERY INC.","415 KANSAS AVE","MODESTO","STANISLAUS","CA","95351","","","37.64635","-121.01188","NAD83","CRYSTAL CREAMERY INC.","051675197","","NO","311","Food","","","","","","","","","","","","","1320219333034","Nitric acid","NO","0007697372","7697-37-2","152686","NO","TRI","NO","0","NO","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","156714.4","0","156714.4","","ACTIVITY","1.35"
"2020","95351FSTRF415KA","110000485234","CRYSTAL CREAMERY INC.","415 KANSAS AVE","MODESTO","STANISLAUS","CA","95351","","","37.64635","-121.01188","NAD83","CRYSTAL CREAMERY INC.","051675197","","NO","311","Food","","","","","","","","","","","","","1320219333046","Peracetic acid","NO","0000079210","79-21-0","7682","NO","TRI","NO","0","NO","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25968","0","25968","","ACTIVITY","1.07"
"2020","9239WCHRCH1748C","110045533767","CHURCH & DWIGHT CO. INC.","17486 NISQUALLI RD","VICTORVILLE","SAN BERNARDINO","CA","92395","","","34.48557","-117.28476","NAD83","CHURCH & DWIGHT CO INC","001211952","CHURCH & DWIGHT CO INC","NO","325","Chemicals","","","","","","","","","","","","","1320219296492","Mercury","NO","0007439976","7439-97-6","149633","YES","PBT","YES","1","NO","NO","R","Pounds",".0000094",".000094",".0001","0","0","0","0","0","0","0","0","0","0","0",".0002034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".75","0","0","0","0","0","0",".75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".75",".7502034","0","0",".0002034",".75","0","0","0","0","0","0","0",".7502034","","PRODUCTION","1.04"
"2020","9239WCHRCH1748C","110045533767","CHURCH & DWIGHT CO. INC.","17486 NISQUALLI RD","VICTORVILLE","SAN BERNARDINO","CA","92395","","","34.48557","-117.28476","NAD83","CHURCH & DWIGHT CO INC","001211952","CHURCH & DWIGHT CO INC","NO","325","Chemicals","","","","","","","","","","","","","1320219296478","Lead","NO","0007439921","7439-92-1","149583","YES","PBT","YES","1","YES","NO","R","Pounds",".00061",".0061",".0074","0","0","0","0","0","0","0","0","0","0","0",".01411","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48","0","0","0","0","0","0","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48","48.01411","0","0",".01411","48","0","0","0","0","0","0","0","48.01411","","PRODUCTION","1.04"
"2020","91335VKNDS25323","110002317797","AVK INDUSTRIAL PRODUCTS","25323 RYE CANYON ROAD","VALENCIA","LOS ANGELES","CA","91355","","","34.43725","-118.57842","NAD83","BERKSHIRE HATHAWAY INC","001024314","BERKSHIRE HATHAWAY INC","NO","332","Fabricated Metals","","","","","","","","","","","","","1320218687705","Zinc (fume or dust)","NO","0007440666","7440-66-6","150235","NO","TRI","NO","4","NO","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","PRODUCTION",".7"
"2020","94553TSCCRAVONR","110021341332","TESORO REFINING & MARKETING CO LLC","150 SOLANO WAY","MARTINEZ","CONTRA COSTA","CA","94553","","","38.0251","-122.0639","NAD83","MARATHON PETROLEUM CORP","968393996","MARATHON PETROLEUM CORP","NO","324","Petroleum","","","","","","","","","","","","","1320218955654","1,3-Butadiene","NO","0000106990","106-99-0","24042","YES","TRI","NO","0","YES","NO","R","Pounds","12","350","0","0","0","0","0","0","0","0","0","0","0","0","362","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","362","0","0","360","0","0","0","0","0","0","14000","0","14360","","PRODUCTION",".29"
"2020","90720RRWHD4411K","110002416225","ARROWHEAD PRODUCTS CORP","4411 KATELLA AVE","LOS ALAMITOS","ORANGE","CA","90720","","","33.80312","-118.05693","NAD83","SUMMA HOLDINGS INC","NA","SUMMA HOLDINGS INC","NO","336","Transportation Equipment","","","","","","","","","","","","","1320218783088","Chromium","NO","0007440473","7440-47-3","150060","YES","TRI","YES","1","NO","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.8","0","1.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","146.4","0","148.2","0","10201","49.5","0","0","10250.5","0","0","0","0","0","0","0","0","0","0","0","10398.7","148.2","0","0","0","1.368","146.832","0","0","0","10250.5","0","0","10398.7","","PRODUCTION",".92"
"2020","94553TSCCRAVONR","110021341332","TESORO REFINING & MARKETING CO LLC","150 SOLANO WAY","MARTINEZ","CONTRA COSTA","CA","94553","","","38.0251","-122.0639","NAD83","MARATHON PETROLEUM CORP","968393996","MARATHON PETROLEUM CORP","NO","324","Petroleum","","","","","","","","","","","","","1320218955755","Ethylene","NO","0000074851","74-85-1","5090","NO","TRI","NO","0","NO","NO","R","Pounds","7","2900","0","0","0","0","0","0","0","0","0","0","0","0","2907","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2907","0","0","2900","0","0","0","0","0","0","140000","0","142900","","PRODUCTION",".29"
"2020","94553TSCCRAVONR","110021341332","TESORO REFINING & MARKETING CO LLC","150 SOLANO WAY","MARTINEZ","CONTRA COSTA","CA","94553","","","38.0251","-122.0639","NAD83","MARATHON PETROLEUM CORP","968393996","MARATHON PETROLEUM CORP","NO","324","Petroleum","","","","","","","","","","","","","1320218955843","Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)","NO","0007664939","7664-93-9","152405","NO","TRI","NO","0","NO","NO","R","Pounds","0","6900","0","0","0","0","0","0","0","0","0","0","0","0","6900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6900","0","0","6900","0","0","0","0","0","0","0","0","6900","","PRODUCTION",".29"
"2020","94553TSCCRAVONR","110021341332","TESORO REFINING & MARKETING CO LLC","150 SOLANO WAY","MARTINEZ","CONTRA COSTA","CA","94553","","","38.0251","-122.0639","NAD83","MARATHON PETROLEUM CORP","968393996","MARATHON PETROLEUM CORP","NO","324","Petroleum","","","","","","","","","","","","","1320218955817","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","NO","N511","N511","649616","NO","TRI","NO","0","NO","NO","R","Pounds","0","0","20000","0","0","0","0","0","0","0","0","0","0","0","20000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20000","0","0","20000","0","0","0","0","0","0","0","0","20000","","PRODUCTION",".29"
"2020","94553TSCCRAVONR","110021341332","TESORO REFINING & MARKETING CO LLC","150 SOLANO WAY","MARTINEZ","CONTRA COSTA","CA","94553","","","38.0251","-122.0639","NAD83","MARATHON PETROLEUM CORP","968393996","MARATHON PETROLEUM CORP","NO","324","Petroleum","","","","","","","","","","","","","1320218955666","Ammonia","NO","0007664417","7664-41-7","152389","NO","TRI","NO","0","NO","NO","R","Pounds","370","42000","1300","0","0","0","0","0","0","0","0","0","0","0","43670","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43670","0","0","44000","0","0","0","0","0","0","5000","0","49000","","PRODUCTION",".29"
"2020","94553TSCCRAVONR","110021341332","TESORO REFINING & MARKETING CO LLC","150 SOLANO WAY","MARTINEZ","CONTRA COSTA","CA","94553","","","38.0251","-122.0639","NAD83","MARATHON PETROLEUM CORP","968393996","MARATHON PETROLEUM CORP","NO","324","Petroleum","","","","","","","","","","","","","1320218955680","Benzo[g,h,i]perylene","NO","0000191242","191-24-2","40576","YES","PBT","NO","0","NO","NO","R","Pounds","0",".1","0","0","0","0","0","0","0","0","0","0","0","0",".1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".4",".1","0","0","0","0","0",".5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".5",".6","0","0",".1",".5","0","0","0","0","0","0","0",".6","","PRODUCTION",".29"
